time_ni,acel_ni
50.165,5.116277552
50.175,4.959368628
50.185,4.684759704
50.195,4.41015078
50.205,3.704041856
50.215,3.115632932
50.225,2.331124007
50.235,1.468115083
50.245,0.409006159
50.255,-0.689402765
50.265,-2.101511689
50.275,-3.317620614
50.285,-3.984429538
50.295,-4.690538462
50.305,-5.200447386
50.315,-5.59275631
50.325,-5.906565235
50.335,-6.024274159
50.345,-5.867383083
50.355,-5.631992007
50.365,-5.200500931
50.375,-4.533709855
50.385,-3.70991878
50.395,-2.729327704
50.405,-1.513236628
50.415,-0.532645552
50.425,1.899445524
50.435,3.154636599
50.445,4.331427675
50.455,3.743018751
50.465,4.527609827
50.475,5.272900903
50.485,5.508191978
50.495,5.743583054
50.505,5.39047413
50.515,5.390465206
50.525,5.272856282
50.535,4.762847357
50.545,4.449038433
50.555,3.703729509
50.565,2.801520585
50.575,1.977711661
50.585,0.957802737
50.595,-0.375906188
50.605,-1.552715112
50.615,-2.611824036
50.625,-3.12173296
50.635,-3.592441884
50.645,-4.455450809
50.655,-5.436159733
50.665,-6.103068657
50.675,-6.965977581
50.685,-7.162186505
50.695,-7.24059543
50.705,-6.848404354
50.715,-6.456113278
50.725,-5.632322202
50.735,-4.573231126
50.745,-3.200340051
50.755,-1.905848975
50.765,-0.532957899
50.775,0.800733177
50.785,2.369824253
50.795,2.840515329
50.805,2.919006404
50.815,4.80179748
50.825,5.782488556
50.835,6.488579632
50.845,6.488570708
50.855,6.292461783
50.865,6.253152859
50.875,6.017843935
50.885,5.547035011
50.895,4.841026087
50.905,4.017217162
50.915,3.036508238
50.925,2.055899314
50.935,0.68299039
50.945,-1.082218534
50.955,-2.572927459
50.965,-3.710436383
50.975,-4.808845307
50.985,-5.789454231
50.995,-6.260263155
51.005,-6.613272079
51.015,-6.927081004
51.025,-6.887889928
51.035,-6.809398852
51.045,-6.417207776
51.055,-5.9857167
51.065,-5.083525625
51.075,-3.867434549
51.085,-2.651443473
51.095,-1.200052397
51.105,0.094438679
51.115,1.310429754
51.125,3.82092083
51.135,2.369511906
51.145,3.624702982
51.155,5.546794058
51.165,5.703785133
51.175,6.095976209
51.185,6.174467285
51.195,5.939058361
51.205,5.860649437
51.215,5.782140513
51.225,4.879931588
51.235,4.213022664
51.245,3.38931374
51.255,2.604804816
51.265,1.467195892
51.275,0.604186967
51.285,-0.376521957
51.295,-1.514030881
51.305,-2.769339805
51.315,-4.181448729
51.325,-5.162157654
51.335,-5.868266578
51.345,-6.652775502
51.355,-7.005884426
51.365,-7.04509335
51.375,-6.888202275
51.385,-6.692011199
51.395,-6.221320123
51.405,-5.750629047
51.415,-4.809237971
51.425,-3.907046895
51.435,-2.73025582
51.445,-1.592664744
51.455,-0.455073668
51.465,0.800117408
51.475,4.997408484
51.485,1.741599559
51.495,3.075290635
51.505,4.840481711
51.515,5.742672787
51.525,5.860363863
51.535,6.331054938
51.545,6.213346014
51.555,5.97793709
51.565,5.938728166
51.575,5.899519242
51.585,5.507210318
51.595,4.840401393
51.605,3.977392469
51.615,3.035883545
51.625,1.074574621
51.635,-0.455234303
51.645,-2.024343228
51.655,-3.240352152
51.665,-4.456361076
51.675,-5.39787
51.685,-6.221578924
51.695,-6.731587849
51.705,-7.241496773
51.715,-7.202305697
51.725,-7.084614621
51.735,-6.810023545
51.745,-6.22163247
51.755,-5.358641394
51.765,-4.221150318
51.775,-3.083559242
51.785,-1.867568166
51.795,-0.53387709
51.805,0.799813985
51.815,4.134105061
51.825,2.996496137
51.835,3.545687213
51.845,4.526378289
51.855,5.350069364
51.865,6.05616044
51.875,6.173851516
51.885,6.173842592
51.895,5.742333668
51.905,5.820724743
51.915,5.585415819
51.925,5.232306895
51.935,4.565497971
51.945,3.780989047
51.955,2.800280122
51.965,1.858771198
51.975,0.878162274
51.985,-0.33784665
51.995,-1.436255574
52.005,-2.495364498
52.015,-3.672173423
52.025,-5.633482347
52.035,-6.300391271
52.045,-6.771100195
52.055,-7.124109119
52.065,-7.006518044
52.075,-6.810326968
52.085,-6.457335892
52.095,-5.633544816
52.105,-4.73135374
52.115,-3.672262665
52.125,-2.652371589
52.135,-1.554080513
52.145,-0.416489437
52.155,0.838801639
52.165,2.290092714
52.175,1.81938379
52.185,4.290674866
52.195,4.839865942
52.205,5.545857018
52.215,6.173548094
52.225,6.291239169
52.235,6.330430245
52.245,5.898921321
52.255,5.820412397
52.265,5.388903473
52.275,4.957494548
52.285,4.604385624
52.295,4.0944767
52.305,3.074567776
52.315,2.368458852
52.325,1.701549927
52.335,0.603241003
52.345,-0.377467921
52.355,-1.318876845
52.365,-2.456485769
52.375,-3.437094694
52.385,-4.927803618
52.395,-5.712312542
52.405,-6.771421466
52.415,-7.32063039
52.425,-7.595239314
52.435,-7.399048239
52.445,-6.771457163
52.455,-5.947666087
52.465,-4.888575011
52.475,-3.790283935
52.485,-2.73119286
52.495,-1.436701784
52.505,-0.063810708
52.515,0.838480368
52.525,1.897571444
52.535,4.054962519
52.545,3.074353595
52.555,5.153344671
52.565,5.859435747
52.575,6.408526823
52.585,6.643917899
52.595,6.330108974
52.605,5.93780005
52.615,5.937791126
52.625,5.545482202
52.635,4.996373278
52.645,3.976464353
52.655,3.191955429
52.665,2.289646505
52.675,1.191337581
52.685,-0.103171343
52.695,-1.476080268
52.705,-2.613689192
52.715,-3.398198116
52.725,-4.88880704
52.735,-5.791015964
52.745,-6.575624889
52.755,-7.007133813
52.765,-7.242442737
52.775,-7.164051661
52.785,-6.810960585
52.795,-6.065669509
52.805,-5.163478434
52.815,-4.339787358
52.825,-2.182296282
52.835,-1.044705206
52.845,-0.10331413
52.855,1.230376945
52.865,2.054168021
52.875,2.054159097
52.885,3.348650173
52.895,4.250841249
52.905,6.212132324
52.915,6.1729234
52.925,5.937514476
52.935,5.859105552
52.945,5.466796628
52.955,5.231387703
52.965,5.192178779
52.975,4.839169855
52.985,4.564560931
52.995,3.858452007
53.005,2.799343083
53.015,1.936334158
53.025,0.759525234
53.035,-0.45648369
53.045,-1.829492614
53.055,-2.888601538
53.065,-3.869210463
53.075,-4.575319387
53.085,-5.399128311
53.095,-5.830637235
53.105,-6.497446159
53.115,-6.772055084
53.125,-6.615164008
53.135,-6.497472932
53.145,-5.948281856
53.155,-5.20299078
53.165,-4.026199705
53.175,-2.653308629
53.185,-1.319617553
53.195,0.092573523
53.205,1.465464599
53.215,2.446055675
53.225,6.25104675
53.235,5.074237826
53.245,5.074228902
53.255,5.976419978
53.265,6.094111054
53.275,5.584202129
53.285,5.662593205
53.295,5.270384281
53.305,5.034975357
53.315,4.446566433
53.325,3.426657508
53.335,2.602948584
53.345,1.62223966
53.355,0.288530736
53.365,-0.888278188
53.375,-2.025887113
53.385,-2.967296037
53.395,-4.104904961
53.405,-5.281713885
53.415,-6.223122809
53.425,-6.772331733
53.435,-7.164640658
53.445,-7.164649582
53.455,-7.007758506
53.465,-6.69386743
53.475,-6.144776354
53.485,-5.281785279
53.495,-4.340394203
53.505,-3.320503127
53.515,-2.104412051
53.525,-0.770720975
53.535,0.4452701
53.545,1.543561176
53.555,5.623152252
53.565,3.465643328
53.575,4.289434404
53.585,5.662325479
53.595,6.093816555
53.605,6.446907631
53.615,6.564498707
53.625,5.976089783
53.635,5.662280859
53.645,5.152371934
53.655,4.56396301
53.665,3.897054086
53.675,2.759545162
53.685,1.896536238
53.695,0.680527313
53.705,-0.496281611
53.715,-1.908490535
53.725,-3.006799459
53.735,-4.066008383
53.745,-5.085917308
53.755,-5.870426232
53.765,-6.341135156
53.775,-6.85114408
53.785,-7.047253004
53.795,-6.851161928
53.805,-6.576570853
53.815,-5.948879777
53.825,-5.203588701
53.835,-4.144497625
53.845,-2.928506549
53.855,-1.790915474
53.865,-0.653424398
53.875,0.562666678
53.885,1.543257754
53.895,2.60244883
53.905,4.093039905
53.915,3.622230981
53.925,5.426722057
53.935,5.858213133
53.945,6.407304209
53.955,6.642695284
53.965,6.17198636
53.975,5.936577436
53.985,5.701268512
53.995,5.073559588
54.005,4.289050664
54.015,3.465241739
54.025,1.935432815
54.035,0.758623891
54.045,-0.496585033
54.055,-1.751893957
54.065,-2.889502882
54.075,-3.987811806
54.085,-5.12542073
54.095,-5.949129654
54.105,-6.655238578
54.115,-7.086747503
54.125,-7.282856427
54.135,-6.969065351
54.145,-6.694474275
54.155,-6.145383199
54.165,-5.282392124
54.175,-4.223301048
54.185,-3.164209972
54.195,-1.987418896
54.205,-0.69292782
54.215,0.836963256
54.225,2.013754331
54.235,3.582745407
54.245,4.994936483
54.255,4.524227559
54.265,5.857918635
54.275,5.97550971
54.285,6.485500786
54.295,6.328591862
54.305,5.818582938
54.315,5.622474014
54.325,5.387065089
54.335,4.524156165
54.345,4.014147241
54.355,3.151138317
54.365,2.445029393
54.375,1.542820468
54.385,0.444511544
54.395,-0.65389738
54.405,-1.869906304
54.415,-2.968215228
54.425,-4.890324152
54.435,-5.635633077
54.445,-6.380942001
54.455,-6.851750925
54.465,-7.087059849
54.475,-6.851768773
54.485,-6.655577698
54.495,-5.949486622
54.505,-5.282695546
54.515,-4.45890447
54.525,-3.360613394
54.535,-2.340722319
54.545,-1.281631243
54.555,-0.104840167
54.565,0.954250909
54.575,2.013441985
54.585,3.42553306
54.595,3.660924136
54.605,4.837715212
54.615,5.543706288
54.625,6.642097364
54.635,6.72048844
54.645,6.445979515
54.655,5.779070591
54.665,5.661361667
54.675,5.190652743
54.685,4.798343819
54.695,4.249234894
54.705,3.62152597
54.715,2.876217046
54.725,2.013308122
54.735,1.267999198
54.745,-0.418809727
54.755,-1.674018651
54.765,-2.811627575
54.775,-3.870736499
54.785,-5.086845423
54.795,-5.792854347
54.805,-6.420563272
54.815,-6.695072196
54.825,-6.49898112
54.835,-6.224390044
54.845,-5.792898968
54.855,-5.204507893
54.865,-4.263116817
54.875,-3.243225741
54.885,-1.988034665
54.895,-0.771943589
54.905,0.404847486
54.915,1.503138562
54.925,2.405329638
54.935,3.307520714
54.945,4.28821179
54.955,5.504202865
54.965,4.366693941
54.975,5.268885017
54.985,5.308076093
54.995,5.464967169
55.005,5.308058245
55.015,5.26884932
55.025,5.072640396
55.035,4.680431472
55.045,3.935122548
55.055,3.111313624
55.065,2.209104699
55.075,1.306895775
55.085,0.522286851
55.095,-0.576022073
55.105,-1.713630997
55.115,-2.890439922
55.125,-3.831848846
55.135,-4.77325777
55.145,-5.714766694
55.155,-6.460075618
55.165,-6.852384543
55.175,-6.852393467
55.185,-6.695402391
55.195,-6.420911315
55.205,-6.107120239
55.215,-4.655729163
55.225,-3.518138088
55.235,-2.576747012
55.245,-1.321455936
55.255,-0.30156486
55.265,0.757526216
55.275,1.855817291
55.285,2.915008367
55.295,4.405599443
55.305,4.444790519
55.315,5.150881595
55.325,6.40607267
55.335,6.719863746
55.345,6.327654822
55.355,5.739245898
55.365,5.582336974
55.375,5.150828049
55.385,4.797719125
55.395,4.248610201
55.405,3.620901277
55.415,2.718692353
55.425,1.934183429
55.435,1.031974504
55.445,-0.10563442
55.455,-1.596243344
55.465,-3.204552268
55.475,-4.499061192
55.485,-5.479670117
55.495,-6.068079041
55.505,-6.695687965
55.515,-6.813396889
55.525,-6.970305813
55.535,-6.774214738
55.545,-6.735023662
55.555,-6.381932586
55.565,-5.71514151
55.575,-5.009050434
55.585,-3.714559359
55.595,-2.184768283
55.605,-0.851077207
55.615,1.777113869
55.625,4.052204945
55.635,5.307496021
55.645,4.169887096
55.655,5.464378172
55.665,6.758869248
55.675,6.601960324
55.685,6.7588514
55.695,6.170442475
55.705,5.895833551
55.715,5.660424627
55.725,5.072015703
55.735,4.326706779
55.745,3.424497854
55.755,2.52228893
55.765,1.737780006
55.775,0.757071082
55.785,-0.262837842
55.795,-1.518046767
55.805,-2.851755691
55.815,-3.989364615
55.825,-5.519273539
55.835,-6.029182463
55.845,-6.774491387
55.855,-7.088300312
55.865,-7.049109236
55.875,-6.85301816
55.885,-6.578427084
55.895,-6.107736008
55.905,-5.480044933
55.915,-4.656353857
55.925,-3.557962781
55.935,-2.420471705
55.945,-0.890580629
55.955,0.325410446
55.965,1.619901522
55.975,2.914392598
55.985,7.621583674
55.995,5.03257475
56.005,5.424865826
56.015,6.640856901
56.025,6.405447977
56.035,6.248539053
56.045,5.895530129
56.055,5.738621205
56.065,4.99331228
56.075,4.208703356
56.085,3.502694432
56.095,2.835785508
56.105,2.051276584
56.115,1.031367659
56.125,-0.380841265
56.135,-2.146050189
56.145,-3.401259113
56.155,-4.617268037
56.165,-5.597976962
56.175,-6.264885886
56.185,-7.01019481
56.195,-7.245503734
56.205,-7.324012658
56.215,-7.127821582
56.225,-6.657130507
56.235,-6.147239431
56.245,-5.048848355
56.255,-4.146657279
56.265,-2.852166203
56.275,-1.596975128
56.285,-0.184784052
56.295,0.952707024
56.305,1.8941981
56.315,3.031689176
56.325,4.247780251
56.335,6.718971327
56.345,5.306862403
56.355,5.973653479
56.365,6.640544555
56.375,6.60133563
56.385,6.326726706
56.395,6.130517782
56.405,5.659808858
56.415,4.247699934
56.425,3.30619101
56.435,2.247082085
56.445,1.148773161
56.455,-0.106535763
56.465,-1.440244687
56.475,-2.852353611
56.485,-3.636962536
56.495,-4.81377146
56.505,-5.755180384
56.515,-6.814289308
56.525,-7.481198232
56.535,-7.638107157
56.545,-7.598916081
56.555,-7.363525005
56.565,-6.932033929
56.575,-6.147542853
56.585,-5.284551778
56.595,-4.068560702
56.605,-2.813269626
56.615,-1.63647855
56.625,-0.420487474
56.635,0.403303602
56.645,1.580094677
56.655,7.346385753
56.665,3.580576829
56.675,4.247467905
56.685,5.345758981
56.695,6.365650056
56.705,6.640241132
56.715,6.797132208
56.725,6.169523284
56.735,5.97331436
56.745,5.738005435
56.755,5.384896511
56.765,4.757287587
56.775,4.325778663
56.785,3.384369739
56.795,2.246760814
56.805,1.10915189
56.815,-2.185857034
56.825,-3.284165958
56.835,-4.264874882
56.845,-5.088683806
56.855,-5.873192731
56.865,-6.304701655
56.875,-6.696910579
56.885,-7.010819503
56.895,-6.932328427
56.905,-6.893137352
56.915,-6.422446276
56.925,-5.5986552
56.935,-4.696464124
56.945,-3.558873048
56.955,-2.264381973
56.965,-0.891490897
56.975,0.638300179
56.985,1.775891255
56.995,2.991882331
57.005,5.070873406
57.015,4.443264482
57.025,5.816155558
57.035,6.247646634
57.045,6.67913771
57.055,6.326128786
57.065,5.698519861
57.075,5.463110937
57.085,5.384602013
57.095,5.149293089
57.105,4.443184165
57.115,3.61937524
57.125,2.795666316
57.135,1.775757392
57.145,0.716648468
57.155,-0.852460456
57.165,-2.029269381
57.175,-3.166878305
57.185,-4.147487229
57.195,-4.892796153
57.205,-5.912705077
57.215,-6.971814001
57.225,-7.246422926
57.235,-7.05033185
57.245,-6.854240774
57.255,-6.344249698
57.265,-5.520558622
57.275,-4.696767547
57.285,-3.519976471
57.295,-2.539285395
57.305,-1.048694319
57.315,0.167296757
57.325,1.461787832
57.335,2.638578908
57.345,5.894369984
57.355,4.75676106
57.365,4.913652136
57.375,6.521943211
57.385,6.914234287
57.395,6.835725363
57.405,6.914216439
57.415,6.482707515
57.425,6.168898591
57.435,5.423589666
57.445,4.599780742
57.455,3.854471818
57.465,2.756162894
57.475,2.08925397
57.485,0.990945045
57.495,0.088736121
57.505,-1.127372803
57.515,-2.107981727
57.525,-2.970990651
57.535,-3.794799576
57.545,-4.6185085
57.555,-5.520817424
57.565,-6.148426348
57.575,-6.579935272
57.585,-6.815244197
57.595,-6.815253121
57.605,-6.501462045
57.615,-5.324670969
57.625,-4.304779893
57.635,-3.324188817
57.645,-2.382697742
57.655,-1.127506666
57.665,-0.34291559
57.675,0.912275486
57.685,1.853666562
57.695,4.011157637
57.705,3.187448713
57.715,4.717239789
57.725,6.482430865
57.735,6.560821941
57.745,6.757013016
57.755,6.796204092
57.765,6.207795168
57.775,5.893986244
57.785,5.42327732
57.795,4.677968395
57.805,3.893359471
57.815,3.148050547
57.825,2.245841623
57.835,1.147532699
57.845,0.284523775
57.855,-0.93148515
57.865,-2.147594074
57.875,-3.245902998
57.885,-4.383511922
57.895,-5.364120846
57.905,-6.187929771
57.915,-6.580238695
57.925,-6.776347619
57.935,-6.619456543
57.945,-6.462565467
57.955,-6.070274392
57.965,-5.364183316
57.975,-4.46199224
57.985,-3.246001164
57.995,-1.951510088
58.005,0.519680987
58.015,1.853372063
58.025,4.010863139
58.035,2.716354215
58.045,4.638445291
58.055,5.266136367
58.065,6.089827442
58.075,6.286018518
58.085,5.893709594
58.095,5.61910067
58.105,5.815191746
58.115,5.422982821
58.125,4.991473897
58.135,4.403064973
58.145,3.814656049
58.155,2.559347125
58.165,1.6179382
58.175,0.362629276
58.185,-0.892579648
58.195,-2.187088572
58.205,-3.010797496
58.215,-3.95230642
58.225,-5.089915345
58.235,-5.795924269
58.245,-6.345133193
58.255,-6.580542117
58.265,-6.855151041
58.275,-6.619759966
58.285,-6.46286889
58.295,-6.109877814
58.305,-5.521486738
58.315,-4.540795662
58.325,-3.403204587
58.335,-2.304913511
58.345,-0.853522435
58.355,0.519368641
58.365,1.892359717
58.375,2.951450792
58.385,5.501141868
58.395,4.442032944
58.405,5.93262402
58.415,6.638715096
58.425,6.560206172
58.435,6.207197247
58.445,6.089488323
58.455,5.854179399
58.465,5.344170475
58.475,4.794961551
58.485,4.088952626
58.495,3.029743702
58.505,2.088334778
58.515,0.793825854
58.525,-0.42218307
58.535,-1.912791995
58.545,-3.128800919
58.555,-4.266409843
58.565,-5.325518767
58.575,-6.031627691
58.585,-6.580836616
58.595,-6.85544554
58.605,-6.894654464
58.615,-6.580863388
58.625,-6.423972312
58.635,-5.953181236
58.645,-5.247190161
58.655,-4.187999085
58.665,-2.972008009
58.675,-1.912916933
58.685,-0.422325857
58.695,1.107465218
58.705,2.245056294
58.715,3.53954737
58.725,5.932338446
58.735,5.461629522
58.745,5.814620597
58.755,6.756111673
58.765,7.187602749
58.775,6.795293825
58.785,6.520684901
58.795,5.932275976
58.805,5.186967052
58.815,4.284758128
58.825,3.421749204
58.835,2.44104028
58.845,1.264331356
58.855,-0.304777569
58.865,-2.148486493
58.875,-3.560595417
58.885,-5.090504341
58.895,-5.835813265
58.905,-6.38492219
58.915,-7.091031114
58.925,-7.130240038
58.935,-7.169548962
58.945,-6.894957886
58.955,-6.659566811
58.965,-6.110475735
58.975,-5.443584659
58.985,-4.502193583
58.995,-3.403802507
59.005,-2.148611432
59.015,-0.854120356
59.025,0.55807072
59.035,1.970161796
59.045,3.343152872
59.055,5.579043948
59.065,3.735335023
59.075,5.579026099
59.085,6.402717175
59.095,6.716508251
59.105,6.834199327
59.115,6.520390402
59.125,6.167381478
59.135,6.245772554
59.145,5.81426363
59.155,5.068954706
59.165,4.245245781
59.175,3.343036857
59.185,2.048527933
59.195,-0.305080991
59.205,-1.756489915
59.215,-2.89409884
59.225,-3.678607764
59.235,-4.855416688
59.245,-5.836125612
59.255,-6.620634536
59.265,-7.09134346
59.275,-7.248252385
59.285,-7.091361309
59.295,-6.856070233
59.305,-6.267679157
59.315,-5.404688081
59.325,-4.463197006
59.335,-3.12950593
59.345,-2.148914854
59.355,-0.775923778
59.365,0.322367298
59.375,1.538358373
59.385,2.479849449
59.395,6.677040525
59.405,4.362731601
59.415,4.441122677
59.425,6.716213753
59.435,6.520104828
59.445,6.716195904
59.455,6.79468698
59.465,6.402378056
59.475,6.088569132
59.485,5.853260207
59.495,5.107951283
59.505,4.401842359
59.515,3.617233435
59.525,2.597424511
59.535,1.381315586
59.545,0.165306662
59.555,-1.089902262
59.565,-2.462911186
59.575,-3.63972011
59.585,-6.032529035
59.595,-6.934737959
59.605,-7.444746883
59.615,-7.483955807
59.625,-7.405464731
59.635,-6.856373655
59.645,-6.46408258
59.655,-5.757991504
59.665,-4.816600428
59.675,-3.757509352
59.685,-2.737618276
59.695,-1.521527201
59.705,-0.462436125
59.715,0.871254951
59.725,1.694946027
59.735,2.911037103
59.745,4.205428178
59.755,6.127519254
59.765,4.08781033
59.775,6.049101406
59.785,6.441392482
59.795,6.715883557
59.805,6.441374633
59.815,5.970565709
59.825,5.656756785
59.835,5.107647861
59.845,4.362338937
59.855,3.773930012
59.865,2.832421088
59.875,1.969412164
59.885,1.18490324
59.895,-0.031105684
59.905,-1.168714609
59.915,-2.698523533
59.925,-3.914632457
59.935,-4.934541381
59.945,-5.640550305
59.955,-6.07205923
59.965,-6.307468154
59.975,-6.503577078
59.985,-6.307486002
59.995,-5.993694926
60.005,-5.405303851
60.015,-4.895312775
60.025,-3.953921699
60.035,-3.012430623
60.045,-2.110239547
60.055,-0.933448471
60.065,0.086442604
60.075,1.18473368
60.085,3.342224756
60.095,3.930615832
60.105,3.224506908
60.115,4.911197983
60.125,6.048789059
60.135,6.558680135
60.145,6.950971211
60.155,6.794062287
60.165,6.205653362
